placeID,latitude,longitude,the_geom_meter,name,address,city,state,country,fax,zip,alcohol,smoking_area,dress_code,accessibility,price,url,Rambience,franchise,area,other_services,Rcuisine,parking_lot,hours,days,Rpayment
135069,22.140129,-100.944872,0101000020957F000038E5D546B74A58C18FD29AD0D29A4B41,Abondance Restaurante Bar,Anahuac 805,san luis potosi ,SLP,Mexico,?,78280,Wine-Beer,none,informal,no_accessibility,low,?,familiar,FALSE,closed,none,Bar,yes,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;,cash
132584,23.7523648,-99.1652879,0101000020957F000048C65BA7EF8157C177F2344D664E4941,Gorditas Dona Tota,Angel Veral 328 Altamira,slp,mexico,Mexico,?,78399,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,TRUE,closed,none,Mexican,yes,09:00-22:00;,Sat;,cash
132866,22.1412198,-100.9313107,0101000020957F000013871838EC4A58C1B5DF74F8E3964B41,Chaires,Av. Carranza 830,Soledad,Morelos,Mexico,?,78421,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,FALSE,closed,none,Bakery,yes,09:00-22:00;,Sat;,cash
132866,22.1412198,-100.9313107,0101000020957F000013871838EC4A58C1B5DF74F8E3964B41,Chaires,Av. Coral,victoria,S.L.P.,Mexico,?,62000,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,FALSE,closed,none,Bakery,yes,09:00-22:00;,Sun;,cash
132866,22.1412198,-100.9313107,0101000020957F000013871838EC4A58C1B5DF74F8E3964B41,Chaires,Av. de los Pintores,victoria ,san luis potos,Mexico,?,62170,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,FALSE,closed,none,Bakery,yes,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;,cash
132866,22.1412198,-100.9313107,0101000020957F000013871838EC4A58C1B5DF74F8E3964B41,Chaires,Av. Saan Luis enttre moctezuma y salinas,San Luis Potosi,San Luis Potosi,Mexico,?,62250,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,FALSE,closed,none,Cafeteria,yes,09:00-22:00;,Sat;,cash
132866,22.1412198,-100.9313107,0101000020957F000013871838EC4A58C1B5DF74F8E3964B41,Chaires,av. seminario,San Luis Potosi,SLP,Mexico,?,62290,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,FALSE,closed,none,Cafeteria,yes,09:00-22:00;,Sun;,cash
132866,22.1412198,-100.9313107,0101000020957F000013871838EC4A58C1B5DF74F8E3964B41,Chaires,Av. V. Carranza,San Luis Potosi,Tamaulipas,Mexico,?,62320,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,FALSE,closed,none,Cafeteria,yes,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;,cash
132851,22.136872,-100.9345736,0101000020957F0000C74DE39C7F4B58C1061F291714984B41,KFC,avenida hivno nacional,San Luis Potosi,San Luis Potosi,Mexico,?,62460,No_Alcohol_Served,not permitted,informal,completely,low,?,familiar,FALSE,closed,none,Game,yes,09:00-22:00;,Sat;,cash
132851,22.136872,-100.9345736,0101000020957F0000C74DE39C7F4B58C1061F291714984B41,KFC,avenida salvador montiel ,San Luis Potosi,San Luis Potosi,Mexico,?,62790,No_Alcohol_Served,not permitted,informal,completely,low,?,familiar,FALSE,closed,none,Game,yes,09:00-22:00;,Sun;,cash
132851,22.136872,-100.9345736,0101000020957F0000C74DE39C7F4B58C1061F291714984B41,KFC,calle emilio portes gil,San Luis Potosi,San Luis Potosi,Mexico,?,64000,No_Alcohol_Served,not permitted,informal,completely,low,?,familiar,FALSE,closed,none,Game,yes,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;,cash
132851,22.136872,-100.9345736,0101000020957F0000C74DE39C7F4B58C1061F291714984B41,KFC,Calle Mezquite Fracc Framboyanes,San Luis Potosi,San Luis Potosi,Mexico,?,62790,No_Alcohol_Served,not permitted,informal,completely,low,?,familiar,FALSE,closed,none,American,yes,09:00-22:00;,Sat;,cash
132851,22.136872,-100.9345736,0101000020957F0000C74DE39C7F4B58C1061F291714984B41,KFC,Camino a Simon Diaz 155 Centro,San Luis Potosi,San Luis Potosi,Mexico,?,78280,No_Alcohol_Served,not permitted,informal,completely,low,?,familiar,FALSE,closed,none,American,yes,09:00-22:00;,Sun;,cash
132851,22.136872,-100.9345736,0101000020957F0000C74DE39C7F4B58C1061F291714984B41,KFC,carr. mexico,San Luis Potosi,San Luis Potosi,Mexico,?,78290,No_Alcohol_Served,not permitted,informal,completely,low,?,familiar,FALSE,closed,none,American,yes,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;,cash
132733,23.7527071,-99.1625655,0101000020957F0000F2F4110CF28157C1DCFD7C1BA04D4941,Little Cesarz,cd. mier,Ciudad Victoria,Tamaulipas,Mexico,?,78310,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,TRUE,closed,none,Pizzeria,yes,09:00-21:00;,Sun;,VISA
132733,23.7527071,-99.1625655,0101000020957F0000F2F4110CF28157C1DCFD7C1BA04D4941,Little Cesarz,circuito oriente esq. carretera 57,Ciudad Victoria,Tamaulipas,Mexico,?,78349,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,TRUE,closed,none,Pizzeria,yes,09:00-21:00;,Sun;,cash
132733,23.7527071,-99.1625655,0101000020957F0000F2F4110CF28157C1DCFD7C1BA04D4941,Little Cesarz,Constitucion 200 Centro,Ciudad Victoria,Tamaulipas,Mexico,?,78433,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,TRUE,closed,none,Pizzeria,yes,09:00-21:00;,Sun;,bank_debit_cards
132733,23.7527071,-99.1625655,0101000020957F0000F2F4110CF28157C1DCFD7C1BA04D4941,Little Cesarz,Cordillera de Los Alpes 160 Lomas 2 Seccion,Ciudad Victoria,Tamaulipas,Mexico,?,78740,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,TRUE,closed,none,Pizzeria,yes,09:00-21:00;,Sun;,MasterCard-Eurocard
135033,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,79300,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Tea_House,none,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard
135033,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,62790,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Tapas,none,09:00-21:00;,Sun;,MasterCard-Eurocard
135033,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,Cuauhtemoc 455,San Luis Potosi,SLP,Mexico,?,62790,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Swiss,none,09:00-21:00;,Sat;,MasterCard-Eurocard
132872,22.1735955,-100.9946027,0101000020957F0000942C3434384458C1C2D3499804A74B41,Pizzeria Julios,De Guadalupe 460 San Miguelito,s.l.p,mexico,Mexico,?,64000,No_Alcohol_Served,not permitted,informal,partially,medium,?,familiar,FALSE,closed,none,Malaysian,public,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;,cash
132872,22.1735955,-100.9946027,0101000020957F0000942C3434384458C1C2D3499804A74B41,Pizzeria Julios,De La Estrella 2005 Estrella de Oriente,s.l.p,mexico,Mexico,?,74000,No_Alcohol_Served,not permitted,informal,partially,medium,?,familiar,FALSE,closed,none,Middle_Eastern,public,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;,bank_debit_cards
132925,22.1534997,-100.976243,0101000020957F00001EF62687CD4758C1BE336F4EFAA24B41,el pueblito,Domingo 10 711 El Empleado,Cd Victoria,mexico,Mexico,?,78000,Wine-Beer,not permitted,informal,completely,medium,?,familiar,FALSE,closed,none,Kosher,none,09:00-21:00;,Sat;,cash
132925,22.1534997,-100.976243,0101000020957F00001EF62687CD4758C1BE336F4EFAA24B41,el pueblito,Emiliano Zapata Col. Tres de Mayo,Cd. Victoria,Morelos,Mexico,?,78038,Wine-Beer,not permitted,informal,completely,medium,?,familiar,FALSE,closed,none,Latin_American,none,09:00-21:00;,Sun;,cash
132925,22.1534997,-100.976243,0101000020957F00001EF62687CD4758C1BE336F4EFAA24B41,el pueblito,Emiliano Zapata No. 825 Tlaltenongo,Ciudad Victoria,S.L.P.,Mexico,?,78200,Wine-Beer,not permitted,informal,completely,medium,?,familiar,FALSE,closed,none,Lebanese,none,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;,cash
135033,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,esquina santos degollado y leon guzman,Cuernavaca,san luis potos,Mexico,?,78210,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Dutch-Belgian,none,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;,American_Express
135033,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,Estatuto Juridico 1040 Burocratas,Jiutepec,San Luis Potosi,Mexico,?,78214,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Diner,none,09:00-21:00;,Sun;,American_Express
135033,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,Federal Mexico - Acapulco 10 3 de Mayo,s.l.p,SLP,Mexico,?,78220,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Dessert-Ice_Cream,none,09:00-21:00;,Sat;,American_Express
135033,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,Francisco I. Madero 145 Centro,s.l.p.,Tamaulipas,Mexico,?,78240,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Deli-Sandwiches,none,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;,cash
135033,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,Francisco I. Madero 215,san luis potos,SLP,Mexico,?,78250,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Continental-European,none,09:00-21:00;,Sun;,cash
135033,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,frente al tecnologico,San Luis Potosi,SLP,Mexico,?,78269,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Contemporary,none,09:00-21:00;,Sat;,cash
135033,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,General Mariano Arista 1205 Barrio de Tequisquiap,san luis potosi ,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Chinese,none,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;,VISA
135033,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,Guajardo Sn San Luis Potosi Centro,slp,SLP,Mexico,?,78280,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Caribbean,none,09:00-21:00;,Sun;,VISA
135033,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,Himno Nacional 100 Avenida,Soledad,SLP,Mexico,?,78290,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,California,none,09:00-21:00;,Sat;,VISA
132584,23.7523648,-99.1652879,0101000020957F000048C65BA7EF8157C177F2344D664E4941,Gorditas Dona Tota,Himno Nacional 2104 Tangamanga,victoria,mexico,Mexico,?,78310,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,TRUE,closed,none,Mexican,yes,09:00-20:30;,Sun;,cash
132706,23.7292162,-99.1323571,0101000020957F00000F14BF6B2C8657C1963CCB8E5C464941,Gorditas Dona Tota,Himno nacional esq. Blvd. Juarez,victoria ,mexico,Mexico,?,78349,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Mexican,public,09:00-20:00;,Sat;,VISA
132706,23.7292162,-99.1323571,0101000020957F00000F14BF6B2C8657C1963CCB8E5C464941,Gorditas Dona Tota,Ignacio Aldama 300 Centro,Cd. Victoria,Morelos,Mexico,?,78390,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Mexican,public,09:00-20:00;,Sun;,VISA
132706,23.7292162,-99.1323571,0101000020957F00000F14BF6B2C8657C1963CCB8E5C464941,Gorditas Dona Tota,Ignacio Allende 785 Centro,Cd. Victoria,S.L.P.,mexico,?,78395,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Mexican,public,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;,VISA
132706,23.7292162,-99.1323571,0101000020957F00000F14BF6B2C8657C1963CCB8E5C464941,Gorditas Dona Tota,Industrias 908 Valle Dorado,Cd. Victoria,SLP,mexico,?,78396,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Mexican,public,09:00-20:00;,Sat;,cash
132706,23.7292162,-99.1323571,0101000020957F00000F14BF6B2C8657C1963CCB8E5C464941,Gorditas Dona Tota,Interior Internado Palmira SN,Cd. Victoria,Tamaulipas,Mexico,?,78399,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Mexican,public,09:00-20:00;,Sun;,cash
132706,23.7292162,-99.1323571,0101000020957F00000F14BF6B2C8657C1963CCB8E5C464941,Gorditas Dona Tota,Jesus Goytortua 390 Tangamanga,Cd. Victoria,mexico,Mexico,?,78421,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Mexican,public,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;,cash
132768,18.9257734,-99.2326355,0101000020957F000000DD3546816E5AC119D4BD17FD544A41,Mariscos Tia Licha,Julian de Los Reyes 400 Centro,cuernavaca,mexico,mexico,?,78430,No_Alcohol_Served,not permitted,casual,partially,medium,?,familiar,TRUE,closed,none,Filipino,none,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;,cash
132768,18.9257734,-99.2326355,0101000020957F000000DD3546816E5AC119D4BD17FD544A41,Mariscos Tia Licha,La Pradera,cuernavaca,Morelos,mexico,?,78433,No_Alcohol_Served,not permitted,casual,partially,medium,?,familiar,TRUE,closed,none,Fusion,none,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;,bank_debit_cards
132715,23.7324226,-99.1586602,0101000020957F00004609B96F198557C11973490A874D4941,tacos de la estacion,Lateral Salvador Nava Martinez 3145,Cd Victoria,S.L.P.,Mexico,?,78740,No_Alcohol_Served,none,informal,no_accessibility,low,?,quiet,FALSE,open,none,Mexican,none,09:00-16:00;,Sat;,cash
132715,23.7324226,-99.1586602,0101000020957F00004609B96F198557C11973490A874D4941,tacos de la estacion,Libramiento Burgos Colonia Las Animas,Cd. Victoria,mexico,Mexico,?,79300,No_Alcohol_Served,none,informal,no_accessibility,low,?,quiet,FALSE,open,none,Mexican,none,09:00-16:00;,Sun;,cash
132715,23.7324226,-99.1586602,0101000020957F00004609B96F198557C11973490A874D4941,tacos de la estacion,lic. Emilio portes gil,Ciudad Victoria,Morelos,Mexico,?,87018,No_Alcohol_Served,none,informal,no_accessibility,low,?,quiet,FALSE,open,none,Mexican,none,09:00-16:00;,Mon;Tue;Wed;Thu;Fri;,cash
135088,18.8760113,-99.2198896,0101000020957F0000E14AD4DBC7765AC1F7B33C85B1534A41,Cafeteria cenidet,Lomas del Mirador,Cuernavaca,S.L.P.,mexico,?,62790,No_Alcohol_Served,not permitted,informal,no_accessibility,low,www.cenidet.edu.mx,quiet,FALSE,closed,none,Soup,public,09:00-16:00;,Mon;Tue;Wed;Thu;Fri;,cash
135063,22.156724,-100.975556,0101000020957F000054B1A10F544758C15BD6A12797A24B41,Restaurante Alhondiga,Mexico 2015 Providencia,Jiutepec,mexico,mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Diner,none,09:00-15:00;,Sun;,cash
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,Mexico 810 Centro,s.l.p,mexico,mexico,?,74000,No_Alcohol_Served,none,informal,completely,low,?,familiar,FALSE,open,none,Mexican,none,09:00-12:00;,Sat;,cash
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,Miguel Barragan 46 Centro,s.l.p.,Morelos,mexico,?,78000,No_Alcohol_Served,none,informal,completely,low,?,familiar,FALSE,open,none,Mexican,none,09:00-12:00;,Sun;,cash
132825,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,Munoz Sn Centro,san luis potos,S.L.P.,mexico,?,78038,No_Alcohol_Served,none,informal,completely,low,?,familiar,FALSE,open,none,Mexican,none,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,cash
135046,22.141282,-101.002958,0101000020957F000011DFB4E3EE4858C13F78758452AB4B41,Restaurante El Reyecito,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,?,78200,No_Alcohol_Served,none,informal,no_accessibility,medium,reyecito.com,familiar,FALSE,closed,none,Doughnuts,yes,08:30-21:00;,Sat;,VISA
135046,22.141282,-101.002958,0101000020957F000011DFB4E3EE4858C13F78758452AB4B41,Restaurante El Reyecito,NICOLAS ZAPATA 300,san luis potosi ,Tamaulipas,Mexico,?,78210,No_Alcohol_Served,none,informal,no_accessibility,medium,reyecito.com,familiar,FALSE,closed,none,Fusion,yes,08:30-21:00;,Sun;,VISA
135046,22.141282,-101.002958,0101000020957F000011DFB4E3EE4858C13F78758452AB4B41,Restaurante El Reyecito,Pascual M. Hernandez 210 Centro,slp,mexico,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,reyecito.com,familiar,FALSE,closed,none,Game,yes,08:30-21:00;,Mon;Tue;Wed;Thu;Fri;,VISA
135046,22.141282,-101.002958,0101000020957F000011DFB4E3EE4858C13F78758452AB4B41,Restaurante El Reyecito,Pascual M. Hernandez 240,Soledad,mexico,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,reyecito.com,familiar,FALSE,closed,none,Dessert-Ice_Cream,yes,08:30-21:00;,Sat;,cash
135046,22.141282,-101.002958,0101000020957F000011DFB4E3EE4858C13F78758452AB4B41,Restaurante El Reyecito,Paseo de las Fuentes,victoria,Morelos,Mexico,?,78240,No_Alcohol_Served,none,informal,no_accessibility,medium,reyecito.com,familiar,FALSE,closed,none,Diner,yes,08:30-21:00;,Sun;,cash
135046,22.141282,-101.002958,0101000020957F000011DFB4E3EE4858C13F78758452AB4B41,Restaurante El Reyecito,Plaza del Carmen,victoria ,S.L.P.,Mexico,?,78250,No_Alcohol_Served,none,informal,no_accessibility,medium,reyecito.com,familiar,FALSE,closed,none,Dutch-Belgian,yes,08:30-21:00;,Mon;Tue;Wed;Thu;Fri;,cash
135046,22.141282,-101.002958,0101000020957F000011DFB4E3EE4858C13F78758452AB4B41,Restaurante El Reyecito,r.b. anaya esq. florencia,San Luis Potosi,mexico,Mexico,?,78269,No_Alcohol_Served,none,informal,no_accessibility,medium,reyecito.com,familiar,FALSE,closed,none,Fast_Food,yes,08:30-21:00;,Sat;,MasterCard-Eurocard
135046,22.141282,-101.002958,0101000020957F000011DFB4E3EE4858C13F78758452AB4B41,Restaurante El Reyecito,Rayon sn col. Centro,San Luis Potosi,S.L.P.,Mexico,?,78270,No_Alcohol_Served,none,informal,no_accessibility,medium,reyecito.com,familiar,FALSE,closed,none,Fast_Food,yes,08:30-21:00;,Sun;,MasterCard-Eurocard
135046,22.141282,-101.002958,0101000020957F000011DFB4E3EE4858C13F78758452AB4B41,Restaurante El Reyecito,Ricardo B. Anaya,San Luis Potosi,SLP,Mexico,?,78280,No_Alcohol_Served,none,informal,no_accessibility,medium,reyecito.com,familiar,FALSE,closed,none,Fast_Food,yes,08:30-21:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard
132584,23.7523648,-99.1652879,0101000020957F000048C65BA7EF8157C177F2344D664E4941,Gorditas Dona Tota,Ricardo B. Anaya 2700 Estrella de Oriente,Cd Victoria,mexico,Mexico,?,78290,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,TRUE,closed,none,Mexican,yes,08:30-20:00;,Mon;Tue;Wed;Thu;Fri;,cash
135063,22.156724,-100.975556,0101000020957F000054B1A10F544758C15BD6A12797A24B41,Restaurante Alhondiga,Rio Mayo 17 Vista Hermosa,Cd. Victoria,Morelos,Mexico,?,78310,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Doughnuts,none,08:30-19:30;,Mon;Tue;Wed;Thu;Fri;,cash
135063,22.156724,-100.975556,0101000020957F000054B1A10F544758C15BD6A12797A24B41,Restaurante Alhondiga,Rio Mayo Colonia Vista Hermosa Esq. Rio Balsas,Ciudad Victoria,S.L.P.,Mexico,?,78349,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Dim_Sum,none,08:30-19:30;,Sat;,cash
132834,22.156469,-100.98554,0101000020957F00007768135A174758C155D318CB73A54B41,Gorditas Doa Gloria,Rio Papaloapan 265 Lomas de San Luis (3),Cuernavaca,mexico,mexico,?,78390,No_Alcohol_Served,not permitted,casual,no_accessibility,low,?,familiar,FALSE,closed,none,Eclectic,public,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,cash
132740,23.7521965,-99.1666317,0101000020957F000027A30471EE8157C1AC17D61EC84E4941,Carreton de Flautas y Migadas,Santos Degollado 745 los Alamitos,Jiutepec,mexico,Mexico,?,78395,No_Alcohol_Served,permitted,informal,completely,low,?,familiar,FALSE,open,none,Mexican,none,08:30-12:00;,Sat;,cash
132740,23.7521965,-99.1666317,0101000020957F000027A30471EE8157C1AC17D61EC84E4941,Carreton de Flautas y Migadas,Satelite 606 Satelite,s.l.p,Morelos,Mexico,?,78396,No_Alcohol_Served,permitted,informal,completely,low,?,familiar,FALSE,open,none,Mexican,none,08:30-12:00;,Sun;,cash
132740,23.7521965,-99.1666317,0101000020957F000027A30471EE8157C1AC17D61EC84E4941,Carreton de Flautas y Migadas,sevilla y olmedo 715 a,s.l.p.,S.L.P.,Mexico,?,78399,No_Alcohol_Served,permitted,informal,completely,low,?,familiar,FALSE,open,none,Mexican,none,08:30-12:00;,Mon;Tue;Wed;Thu;Fri;,cash
135051,22.151189,-100.977058,0101000020957F0000D6537C4C224858C1DED7F6EB58A34B41,Restaurante Versalles,Soledad Sn Arboledas de Soledad,san luis potos,SLP,Mexico,?,78421,No_Alcohol_Served,section,informal,no_accessibility,low,?,familiar,FALSE,closed,none,Tea_House,none,08:00-23:30;,Sat;,cash
132885,22.1795169,-100.9584358,0101000020957F0000B1DA6F2D504458C112A26CA45B9C4B41,Hamburguesas saul,tampico,San Luis Potosi,Tamaulipas,mexico,?,78430,No_Alcohol_Served,none,informal,completely,low,?,familiar,FALSE,closed,none,Basque,public,08:00-23:30;,Sat;,cash
132885,22.1795169,-100.9584358,0101000020957F0000B1DA6F2D504458C112A26CA45B9C4B41,Hamburguesas saul,Tangamanga 7 Tangamanga,san luis potosi ,mexico,mexico,?,78433,No_Alcohol_Served,none,informal,completely,low,?,familiar,FALSE,closed,none,Brazilian,public,08:00-23:30;,Sun;,cash
132885,22.1795169,-100.9584358,0101000020957F0000B1DA6F2D504458C112A26CA45B9C4B41,Hamburguesas saul,Universidad 169,slp,mexico,mexico,?,78740,No_Alcohol_Served,none,informal,completely,low,?,familiar,FALSE,closed,none,Breakfast-Brunch,public,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,cash
135052,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,venustiano carranza,Soledad,Morelos,Mexico,?,79300,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,FALSE,closed,none,Bar,none,08:00-23:30;,Sat;,VISA
135052,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Venustiano Carranza 1625 Jardin,victoria,S.L.P.,Mexico,?,87018,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,FALSE,closed,none,Bar,none,08:00-23:30;,Sun;,VISA
135052,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Venustiano Carranza 1809 C Polanco,victoria ,mexico,Mexico,?,62790,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,FALSE,closed,none,Bar,none,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,VISA
135052,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Venustiano Carranza 2175 Jardin,San Luis Potosi,S.L.P.,Mexico,?,64000,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,FALSE,closed,none,Bar,none,08:00-23:30;,Sat;,cash
135052,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Venustiano Carranza 303 Centro,San Luis Potosi,SLP,Mexico,?,78214,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,FALSE,closed,none,Bar,none,08:00-23:30;,Sun;,cash
135052,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Venustiano Carranza 560 Centro,San Luis Potosi,SLP,Mexico,?,78280,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,FALSE,closed,none,Bar,none,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,cash
135052,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78290,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,FALSE,closed,none,Bar,none,08:00-23:30;,Sat;,MasterCard-Eurocard
135052,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,SLP,Mexico,?,78310,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,FALSE,closed,none,Bar,none,08:00-23:30;,Sun;,MasterCard-Eurocard
135052,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,SLP,Mexico,?,78349,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,FALSE,closed,none,Bar,none,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard
135052,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Zaragoza entre Francisco Zarco y Lopez Velarde,San Luis Potosi,SLP,Mexico,?,78390,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,FALSE,closed,none,Bar_Pub_Brewery,none,08:00-23:30;,Sat;,VISA
135052,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,?,78395,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,FALSE,closed,none,Bar_Pub_Brewery,none,08:00-23:30;,Sun;,VISA
